Date;Open;High;Low;Close;Adj Close;Volume;Open_1;High_1;Low_1;Close_1;Adj Close_1;Open_2;High_2;Low_2;Close_2;Adj Close_2
2018-09-06;56.557499;56.837502;55.325001;55.775002;53.489731;137160000;14.210000;15.410000;13.720000;14.650000;14.650000;289.149994;289.489990;287.000000;288.160004;265.807159
2018-09-07;55.462502;56.342499;55.177502;55.325001;53.058174;150479200;14.720000;15.630000;14.310000;14.880000;14.880000;286.980011;288.700012;286.709991;287.600006;265.290619
2018-09-10;55.237499;55.462502;54.117500;54.582500;52.346088;158066000;15.090000;15.200000;13.930000;14.160000;14.160000;288.739990;289.040009;287.880005;288.100006;265.751892
2018-09-11;54.502499;56.075001;54.139999;55.962502;53.669552;142996000;13.960000;14.920000;13.210000;13.220000;13.220000;287.369995;289.549988;286.980011;289.049988;266.628113
2018-09-12;56.235001;56.250000;54.959999;55.267502;53.003029;197114800;13.070000;13.860000;12.910000;13.140000;13.140000;289.059998;289.799988;288.230011;289.119995;266.692688
2018-09-13;55.880001;57.087502;55.642502;56.602501;54.283329;166825600;12.910000;12.910000;12.300000;12.370000;12.370000;290.320007;291.040009;290.000000;290.829987;268.270050
2018-09-14;56.437500;56.709999;55.630001;55.959999;53.667145;127997200;12.130000;13.150000;11.930000;12.070000;12.070000;291.059998;291.269989;290.000000;290.880005;268.316193
2018-09-17;55.537498;55.737499;54.317501;54.470001;52.238205;148780400;12.720000;13.750000;12.320000;13.680000;13.680000;290.820007;290.859985;289.029999;289.339996;266.895630
2018-09-18;54.447498;55.462502;54.279999;54.560001;52.324516;126286800;13.480000;13.480000;12.560000;12.790000;12.790000;289.579987;291.579987;289.549988;290.910004;268.343903
2018-09-19;54.625000;54.904999;53.825001;54.592499;52.355675;108495200;12.610000;12.770000;11.660000;11.750000;11.750000;290.970001;291.690002;290.829987;291.220001;268.629822
2018-09-20;55.060001;55.570000;54.787498;55.007500;52.753681;106435200;11.820000;11.960000;11.310000;11.800000;11.800000;292.640015;293.940002;291.239990;293.579987;270.806763
2018-09-21;55.195000;55.340000;54.322498;54.415001;52.185467;384986800;11.760000;12.030000;11.100000;11.680000;11.680000;293.089996;293.220001;291.809998;291.989990;270.559357
2018-09-24;54.205002;55.314999;54.157501;55.197498;52.935894;110773600;12.460000;12.920000;12.180000;12.200000;12.200000;291.339996;291.500000;290.369995;291.019989;269.660522
2018-09-25;54.937500;55.705002;54.924999;55.547501;53.271549;98217600;12.280000;12.600000;11.800000;12.420000;12.420000;291.529999;291.649994;290.480011;290.750000;269.410400
2018-09-26;55.250000;55.937500;54.939999;55.105000;52.847179;95938800;12.210000;13.130000;11.550000;12.890000;12.890000;290.910004;292.239990;289.410004;289.880005;268.604187
2018-09-27;55.955002;56.610001;55.884998;56.237499;53.933281;120724800;12.770000;13.000000;11.940000;12.410000;12.410000;290.410004;291.910004;290.100006;290.690002;269.354736
2018-09-28;56.197498;56.459999;56.005001;56.435001;54.122684;91717600;12.590000;13.220000;12.090000;12.120000;12.120000;289.989990;291.279999;289.950012;290.720001;269.382538
2018-10-01;56.987499;57.355000;56.587502;56.814999;54.487114;94403200;11.990000;12.400000;11.570000;12.000000;12.000000;292.109985;292.929993;290.980011;291.730011;270.318420
2018-10-02;56.812500;57.500000;56.657501;57.320000;54.971432;99152800;12.470000;12.690000;11.610000;12.050000;12.050000;291.559998;292.359985;291.140015;291.559998;270.160889
2018-10-03;57.512501;58.367500;57.445000;58.017502;55.640358;114619200;11.660000;12.140000;11.340000;11.610000;11.610000;292.739990;293.209991;291.320007;291.720001;270.309082
2018-10-04;57.695000;58.087502;56.682499;56.997501;54.662140;128168000;12.840000;15.840000;12.420000;14.220000;14.220000;291.179993;291.239990;287.660004;289.440002;268.196503
2018-10-05;56.990002;57.102501;55.145000;56.072498;53.775047;134322000;14.290000;17.360001;11.720000;14.820000;14.820000;289.690002;290.269989;286.220001;287.820007;266.695465
2018-10-08;55.552502;56.200001;55.049999;55.942501;53.650372;118655600;16.049999;18.379999;15.690000;15.690000;15.690000;287.049988;288.220001;285.500000;287.820007;266.695465
2018-10-09;55.910000;56.817501;55.562500;56.717499;54.393604;107564000;16.120001;17.490000;15.270000;15.950000;15.950000;287.390015;288.859985;286.769989;287.399994;266.306213
2018-10-10;56.365002;56.587502;54.012501;54.090000;51.873768;167962400;16.030001;22.959999;15.830000;22.959999;22.959999;286.829987;286.910004;277.880005;278.299988;257.874084
2018-10-11;53.630001;54.875000;53.080002;53.612499;51.415833;212497600;23.070000;28.840000;20.650000;24.980000;24.980000;277.079987;278.899994;270.359985;272.170013;252.194092
2018-10-12;55.105000;55.720001;54.209999;55.527500;53.252369;161351600;21.629999;26.799999;20.879999;21.309999;21.309999;276.769989;277.089996;272.369995;275.950012;255.696671
2018-10-15;55.290001;55.457500;54.317501;54.340000;52.113529;123164000;21.969999;22.889999;19.469999;21.299999;21.299999;275.549988;277.040009;274.299988;274.399994;254.260391
2018-10-16;54.732498;55.747501;54.189999;55.537498;53.261955;116736000;20.280001;20.559999;17.549999;17.620001;17.620001;276.600006;280.820007;276.070007;280.399994;259.820007
2018-10-17;55.575001;55.660000;54.834999;55.297501;53.031799;91541600;17.059999;19.549999;17.059999;17.400000;17.400000;280.440002;281.149994;277.559998;280.450012;259.866302
2018-10-18;54.465000;54.935001;53.250000;54.005001;51.792252;130325200;18.020000;21.570000;17.510000;20.059999;20.059999;279.399994;280.070007;274.970001;276.399994;256.113556
2018-10-19;54.514999;55.314999;54.357498;54.827499;52.581051;132314800;19.240000;21.080000;18.389999;19.889999;19.889999;277.130005;279.299988;275.470001;276.250000;255.974533
2018-10-22;54.947498;55.840000;54.735001;55.162498;52.902321;115168400;19.379999;20.889999;18.820000;19.639999;19.639999;277.000000;277.359985;274.410004;275.010010;254.825577
2018-10-23;53.957500;55.812500;53.674999;55.682499;53.401020;155071200;22.180000;24.660000;20.180000;20.709999;20.709999;270.950012;274.869995;268.609985;273.609985;253.528320
2018-10-24;55.650002;56.057499;53.634998;53.772499;51.569275;163702000;21.600000;26.379999;20.400000;25.230000;25.230000;273.329987;273.760010;264.700012;265.320007;245.846786
2018-10-25;54.427502;55.345001;54.187500;54.950001;52.698536;119423200;24.780001;24.780001;22.059999;24.219999;24.219999;267.380005;271.809998;266.230011;270.079987;250.257477
2018-10-26;53.974998;55.047501;53.167500;54.075001;51.859386;189033600;24.510000;27.520000;23.330000;24.160000;24.160000;265.920013;271.000000;262.290009;265.329987;245.856049
2018-10-29;54.797501;54.922501;51.522499;53.060001;50.885971;183742000;24.480000;27.860001;22.010000;24.700001;24.700001;268.799988;270.250000;259.850006;263.859985;244.493942
2018-10-30;52.787498;53.794998;52.317501;53.325001;51.140114;146640000;23.940001;25.549999;23.110001;23.350000;23.350000;263.670013;268.119995;263.119995;267.769989;248.116943
2018-10-31;54.220001;55.112499;54.154999;54.715000;52.473160;153435600;22.719999;22.799999;20.389999;21.230000;21.230000;270.649994;273.230011;270.119995;270.630005;250.767044
2018-11-01;54.762501;55.590000;54.202499;55.555000;53.278748;233292800;20.959999;21.209999;19.030001;19.340000;19.340000;271.600006;273.730011;270.380005;273.510010;253.435684
2018-11-02;52.387501;53.412498;51.357498;51.869999;49.744732;365314800;18.520000;21.610001;18.049999;19.510000;19.510000;274.750000;275.230011;269.589996;271.890015;251.934555
2018-11-05;51.075001;51.097500;49.542500;50.397499;48.332558;264654800;20.580000;20.870001;19.639999;19.959999;19.959999;272.440002;274.010010;271.350006;273.390015;253.324509
2018-11-06;50.480000;51.180000;50.422501;50.942501;48.855232;127531600;19.840000;20.600000;19.690001;19.910000;19.910000;273.320007;275.299988;273.250000;275.119995;254.927521
2018-11-07;51.492500;52.514999;51.032501;52.487499;50.336926;133697600;18.030001;18.049999;16.330000;16.360001;16.360001;277.559998;281.100006;277.079987;281.010010;260.385193
2018-11-08;52.494999;52.529999;51.687500;52.122501;50.161301;101450400;16.180000;17.200001;16.090000;16.719999;16.719999;280.109985;281.220001;279.220001;280.500000;259.912628
2018-11-09;51.387501;51.502499;50.562500;51.117500;49.194107;137463200;16.870001;18.410000;16.840000;17.360001;17.360001;279.029999;279.239990;276.179993;277.760010;257.373688
2018-11-12;49.750000;49.962502;48.447498;48.542500;46.715996;204542000;17.260000;20.709999;17.250000;20.450001;20.450001;277.190002;277.459991;271.989990;272.570007;252.564682
2018-11-13;47.907501;49.294998;47.862499;48.057499;46.249249;187531600;19.450001;21.250000;19.110001;20.020000;20.020000;273.089996;275.329987;271.250000;272.059998;252.092102
2018-11-14;48.474998;48.619999;46.482498;46.700001;44.942829;243204000;20.520000;22.360001;19.299999;21.250000;21.250000;274.160004;274.609985;268.450012;270.200012;250.368607
2018-11-15;47.097500;47.992500;46.724998;47.852501;46.051964;185915200;20.410000;22.969999;19.940001;19.980000;19.980000;268.779999;273.540009;267.010010;273.019989;252.981628
2018-11-16;47.625000;48.742500;47.365002;48.382500;46.562019;147713200;20.040001;21.360001;18.100000;18.139999;18.139999;271.790009;274.750000;271.209991;273.730011;253.639557
2018-11-19;47.500000;47.674999;46.247501;46.465000;44.716667;167701200;18.780001;20.990000;18.520000;20.100000;20.100000;273.049988;273.380005;268.070007;269.100006;249.349319
2018-11-20;44.592499;45.367500;43.877499;44.244999;42.580200;271300800;20.760000;23.809999;20.370001;22.480000;22.480000;265.359985;267.000000;263.149994;264.119995;244.734802
2018-11-21;44.932499;45.067501;44.137501;44.195000;42.532089;124496800;21.660000;22.309999;20.110001;20.799999;20.799999;265.859985;267.149994;265.010010;265.019989;245.568802
2018-11-23;43.735001;44.150002;43.025002;43.072498;41.451820;94496000;21.230000;22.650000;20.650000;21.520000;21.520000;263.179993;264.820007;263.070007;263.250000;243.928680
2018-11-26;43.560001;43.737499;42.564999;43.654999;42.012402;179994000;20.780001;20.799999;18.670000;18.900000;18.900000;265.779999;267.750000;265.339996;267.500000;247.866806
2018-11-27;42.877499;43.692501;42.720001;43.560001;41.920975;165549600;19.410000;19.930000;18.700001;19.020000;19.020000;266.339996;268.399994;265.660004;268.399994;248.700684
2018-11-28;44.182499;45.322498;43.732498;45.235001;43.532955;184250000;18.870001;19.379999;18.180000;18.490000;18.490000;269.600006;274.579987;268.329987;274.579987;254.427109
2018-11-29;45.665001;45.700001;44.424999;44.887501;43.198528;167080000;18.650000;20.480000;18.590000;18.790001;18.790001;273.709991;275.549988;272.429993;273.980011;253.871170
2018-11-30;45.072498;45.082500;44.257500;44.645000;42.965153;158126000;19.180000;19.910000;18.030001;18.070000;18.070000;273.809998;276.279999;273.450012;275.649994;255.418579
2018-12-03;46.115002;46.235001;45.302502;46.205002;44.466457;163210000;16.040001;17.280001;15.940000;16.440001;16.440001;280.279999;280.399994;277.510010;279.299988;258.800751
2018-12-04;45.237499;45.597500;44.067501;44.172501;42.510426;165377200;16.840000;21.940001;16.260000;20.740000;20.740000;278.369995;278.850006;269.899994;270.250000;250.414948
2018-12-06;42.939999;43.695000;42.605000;43.680000;42.036465;172393600;23.530001;25.940001;20.940001;21.190001;21.190001;265.920013;269.970001;262.440002;269.839996;250.035065
2018-12-07;43.372501;43.622501;42.075001;42.122501;40.537563;169126400;22.420000;24.709999;19.900000;23.230000;23.230000;269.459991;271.220001;262.630005;263.570007;244.225220
2018-12-10;41.250000;42.522499;40.832500;42.400002;40.804630;248104000;23.950001;25.940001;22.500000;22.639999;22.639999;263.369995;265.160004;258.619995;264.070007;244.688522
2018-12-11;42.915001;42.947498;41.750000;42.157501;40.571251;189126800;22.959999;23.600000;21.389999;21.760000;21.760000;267.660004;267.869995;262.480011;264.130005;244.744110
2018-12-12;42.599998;42.980000;42.255001;42.275002;40.684326;142510800;21.910000;21.910000;20.500000;21.459999;21.459999;267.470001;269.000000;265.369995;265.459991;245.976532
2018-12-13;42.622501;43.142502;42.387501;42.737499;41.129417;127594400;21.000000;21.570000;20.340000;20.650000;20.650000;266.519989;267.489990;264.119995;265.369995;245.893097
2018-12-14;42.250000;42.270000;41.320000;41.369999;39.813381;162814800;21.570000;22.469999;20.950001;21.629999;21.629999;262.959991;264.029999;259.850006;260.470001;241.352722
2018-12-17;41.362499;42.087502;40.682499;40.985001;39.442867;177151600;22.360001;25.879999;21.969999;24.520000;24.520000;259.399994;260.649994;253.529999;255.360001;236.617828
2018-12-18;41.345001;41.882500;41.097500;41.517502;39.955330;135366000;24.680000;26.139999;23.639999;25.580000;25.580000;257.200012;257.950012;253.279999;255.080002;236.358353
2018-12-19;41.500000;41.862499;39.772499;40.222500;38.709061;196189200;25.150000;26.639999;22.500000;25.580000;25.580000;255.169998;259.399994;249.350006;251.259995;232.818695
2018-12-20;40.099998;40.527500;38.825001;39.207500;37.732254;259092000;26.090000;30.299999;24.680000;28.379999;28.379999;249.860001;251.619995;244.649994;247.169998;229.028900
2018-12-21;39.215000;39.540001;37.407501;37.682499;36.264633;382978400;28.240000;31.350000;25.709999;30.110001;30.110001;246.740005;249.710007;239.979996;240.699997;224.336197
2018-12-24;37.037498;37.887501;36.647499;36.707500;35.326321;148676800;29.290001;36.099998;29.160000;36.070000;36.070000;239.039993;240.839996;234.270004;234.339996;218.408600
2018-12-26;37.075001;39.307499;36.680000;39.292500;37.814056;234330000;35.500000;36.200001;29.590000;30.410000;30.410000;235.970001;246.179993;233.759995;246.179993;229.443634
2018-12-27;38.959999;39.192501;37.517502;39.037498;37.568642;212468400;31.200001;33.799999;29.660000;29.959999;29.959999;242.570007;248.289993;238.960007;248.070007;231.205154
2018-12-28;39.375000;39.630001;38.637501;39.057499;37.587891;169165600;29.969999;31.049999;27.430000;28.340000;28.340000;249.580002;251.399994;246.449997;247.750000;230.906906
2018-12-31;39.632500;39.840000;39.119999;39.435001;37.951187;140014000;27.590000;27.639999;25.330000;25.420000;25.420000;249.559998;250.190002;247.470001;249.919998;232.929398
2019-01-02;38.722500;39.712502;38.557499;39.480000;37.994499;148158800;27.540001;28.530001;23.049999;23.219999;23.219999;245.979996;251.210007;245.949997;250.179993;233.171692
2019-01-03;35.994999;36.430000;35.500000;35.547501;34.209969;365248800;25.680000;26.600000;24.049999;25.450001;25.450001;248.229996;248.570007;243.669998;244.210007;227.607620
2019-01-04;36.132500;37.137501;35.950001;37.064999;35.670361;234428400;24.360001;24.480000;21.190001;21.379999;21.379999;247.589996;253.110001;247.169998;252.389999;235.231491
2019-01-07;37.174999;37.207500;36.474998;36.982498;35.590969;219111200;22.059999;22.709999;20.910000;21.400000;21.400000;252.690002;255.949997;251.690002;254.380005;237.086166
2019-01-08;37.389999;37.955002;37.130001;37.687500;36.269428;164101200;20.959999;22.030001;20.090000;20.469999;20.469999;256.820007;257.309998;254.000000;256.769989;239.313721
2019-01-09;37.822498;38.632500;37.407501;38.327499;36.885349;180396400;20.440001;22.799999;19.480000;19.980000;19.980000;257.559998;258.910004;256.190002;257.970001;240.432114
2019-01-10;38.125000;38.492500;37.715000;38.450001;37.003250;143122800;20.980000;21.320000;19.290001;19.500000;19.500000;256.260010;259.160004;255.500000;258.880005;241.280258
2019-01-11;38.220001;38.424999;37.877499;38.072498;36.639950;108092800;19.680000;20.160000;18.120001;18.190001;18.190001;257.679993;259.010010;257.029999;258.980011;241.373474
2019-01-14;37.712502;37.817501;37.305000;37.500000;36.088997;129756800;19.840000;20.270000;18.700001;19.070000;19.070000;256.859985;258.299988;256.410004;257.399994;239.900833
2019-01-15;37.567501;38.347500;37.512501;38.267502;36.827625;114843600;18.530001;19.200001;17.980000;18.600000;18.600000;257.820007;260.700012;257.809998;260.350006;242.650330
2019-01-16;38.270000;38.970001;38.250000;38.735001;37.277531;122278800;18.080000;19.040001;17.760000;19.040001;19.040001;260.829987;261.970001;260.600006;260.980011;243.237473
2019-01-17;38.549999;39.415001;38.314999;38.965000;37.498875;119284800;19.510000;19.719999;17.850000;18.059999;18.059999;260.010010;263.920013;259.959991;262.959991;245.082870
2019-01-18;39.375000;39.470001;38.994999;39.205002;37.729839;135004000;17.799999;18.180000;17.170000;17.799999;17.799999;264.980011;266.980011;263.000000;266.459991;248.344940
2019-01-22;39.102501;39.182499;38.154999;38.325001;36.882946;121576000;18.530001;21.150000;18.200001;20.799999;20.799999;264.820007;265.059998;261.059998;262.859985;244.989639
2019-01-23;38.537498;38.785000;37.924999;38.480000;37.032112;92522400;20.850000;22.020000;19.469999;19.520000;19.520000;264.010010;264.790009;260.660004;263.410004;245.502319
2019-01-24;38.527500;38.619999;37.935001;38.174999;36.738594;101766000;19.690001;20.250000;18.629999;18.889999;18.889999;263.209991;264.200012;262.079987;263.549988;245.632782
2019-01-25;38.869999;39.532501;38.580002;39.439999;37.956001;134142000;18.430000;18.459999;17.309999;17.420000;17.420000;265.609985;266.700012;263.660004;265.779999;247.711151
2019-01-28;38.947498;39.082500;38.415001;39.075001;37.604725;104768400;18.559999;20.420000;18.420000;18.870001;18.870001;263.390015;263.829987;261.790009;263.760010;245.828568
2019-01-29;39.062500;39.532501;38.527500;38.669998;37.214962;166348800;19.450001;19.930000;18.420000;19.129999;19.129999;263.920013;264.549988;262.480011;263.410004;245.502319
2019-01-30;40.812500;41.537498;40.057499;41.312500;39.758038;244439200;19.150000;19.309999;17.540001;17.660000;17.660000;265.100006;268.519989;264.250000;267.579987;249.388794
2019-01-31;41.527500;42.250000;41.139999;41.610001;40.044350;162958400;17.389999;17.719999;16.540001;16.570000;16.570000;267.510010;270.470001;267.269989;269.929993;251.579071
2019-02-01;41.740002;42.244999;41.482498;41.630001;40.063599;130672400;16.629999;16.830000;16.080000;16.139999;16.139999;270.149994;271.200012;269.179993;270.059998;251.700195
2019-02-04;41.852501;42.915001;41.820000;42.812500;41.201599;125982000;16.719999;16.730000;15.600000;15.730000;15.730000;270.109985;272.029999;269.359985;271.959991;253.471008
2019-02-05;43.215000;43.770000;43.087502;43.544998;41.906532;144406400;15.790000;15.940000;15.040000;15.570000;15.570000;272.440002;273.440002;271.880005;273.100006;254.533508
2019-02-06;43.662498;43.892502;43.212502;43.560001;41.920975;112958400;15.440000;15.870000;15.090000;15.380000;15.380000;272.790009;273.339996;271.920013;272.739990;254.197952
2019-02-07;43.099998;43.485001;42.584999;42.735001;41.127018;126966800;15.660000;17.889999;15.510000;16.370001;16.370001;270.940002;271.549988;268.290009;270.140015;251.774811
2019-02-08;42.247501;42.665001;42.105000;42.602501;41.175339;95280000;16.809999;17.629999;15.620000;15.720000;15.720000;268.750000;270.579987;267.829987;270.470001;252.082336
2019-02-11;42.762501;42.802502;42.312500;42.357498;40.938545;83973600;16.170000;16.500000;15.340000;15.970000;15.970000;271.200012;271.489990;270.029999;270.619995;252.222092
2019-02-12;42.525002;42.750000;42.424999;42.722500;41.291325;89134000;15.230000;15.650000;14.950000;15.430000;15.430000;272.420013;274.519989;272.339996;274.100006;255.465530
2019-02-13;42.847500;43.119999;42.480000;42.544998;41.119766;89960800;15.460000;15.910000;15.000000;15.650000;15.650000;275.029999;275.929993;274.559998;274.989990;256.295074
2019-02-14;42.427502;42.814999;42.345001;42.700001;41.269573;87342800;15.610000;17.270000;15.300000;16.219999;16.219999;273.779999;275.640015;272.869995;274.380005;255.726532
2019-02-15;42.812500;42.924999;42.437500;42.605000;41.177761;98507200;16.820000;16.820000;14.790000;14.910000;14.910000;276.359985;277.410004;276.130005;277.369995;258.513245
2019-02-19;42.427502;42.860001;42.372501;42.732498;41.300987;75891200;15.650000;16.160000;14.640000;14.880000;14.880000;276.480011;278.579987;276.470001;277.850006;258.960602
2019-02-20;42.797501;43.330002;42.747501;43.007500;41.566769;104457600;14.920000;15.190000;13.990000;14.020000;14.020000;277.809998;278.920013;277.250000;278.410004;259.482513
2019-02-21;42.950001;43.092499;42.575001;42.764999;41.332405;68998800;14.000000;15.170000;13.850000;14.460000;14.460000;277.700012;278.100006;276.350006;277.420013;258.559845
2019-02-22;42.895000;43.250000;42.845001;43.242500;41.793907;75652800;14.460000;14.470000;13.510000;13.510000;13.510000;278.109985;279.359985;277.399994;279.140015;260.162903
2019-02-25;43.540001;43.967499;43.487499;43.557499;42.098347;87493600;13.910000;14.900000;13.440000;14.850000;14.850000;280.730011;281.309998;279.429993;279.519989;260.517059
2019-02-26;43.427502;43.825001;43.292500;43.582500;42.122513;68280800;15.160000;15.280000;14.520000;15.170000;15.170000;279.130005;280.299988;278.899994;279.320007;260.330688
2019-02-27;43.302502;43.750000;43.182499;43.717499;42.252991;111341600;15.530000;16.170000;14.700000;14.700000;14.700000;278.519989;279.589996;277.480011;279.200012;260.218811
2019-02-28;43.580002;43.727501;43.230000;43.287498;41.837402;112861600;15.170000;15.240000;14.390000;14.780000;14.780000;278.959991;279.450012;278.320007;278.679993;259.734161
2019-03-01;43.570000;43.787498;43.222500;43.742500;42.277153;103544800;14.570000;14.840000;13.410000;13.570000;13.570000;280.440002;280.880005;278.820007;280.420013;261.355865
2019-03-04;43.922501;44.437500;43.492500;43.962502;42.489780;109744800;13.770000;16.980000;13.380000;14.630000;14.630000;281.600006;281.869995;276.839996;279.399994;260.405212
2019-03-05;43.985001;44.000000;43.634998;43.882500;42.412460;78949600;14.520000;15.390000;14.260000;14.740000;14.740000;279.540009;279.760010;278.410004;279.019989;260.051056
2019-03-06;43.667500;43.872501;43.485001;43.630001;42.168423;83241600;14.910000;16.110001;14.740000;15.740000;15.740000;279.149994;279.160004;276.970001;277.329987;258.475922
2019-03-07;43.467499;43.610001;43.005001;43.125000;41.680336;99185600;16.330000;17.809999;15.540000;16.590000;16.590000;276.829987;276.989990;274.070007;275.010010;256.313660
2019-03-08;42.580002;43.267502;42.375000;43.227501;41.779404;95997600;17.379999;18.330000;16.020000;16.049999;16.049999;272.940002;274.649994;272.420013;274.459991;255.801056
2019-03-11;43.872501;44.779999;43.837502;44.724998;43.226738;128044000;16.280001;16.430000;14.330000;14.330000;14.330000;275.260010;278.619995;275.230011;278.440002;259.510529
2019-03-12;45.000000;45.667500;44.842499;45.227501;43.712402;129870400;13.970000;14.700000;13.610000;13.770000;13.770000;279.059998;280.070007;278.850006;279.489990;260.489105
2019-03-13;45.562500;45.825001;45.230000;45.427502;43.905708;124130000;14.000000;14.050000;13.250000;13.410000;13.410000;280.480011;282.380005;280.299988;281.339996;262.213318
2019-03-14;45.974998;46.025002;45.639999;45.932499;44.393791;94318000;13.350000;13.840000;13.160000;13.500000;13.500000;281.369995;281.839996;280.670013;281.160004;262.045624
2019-03-15;46.212502;46.832500;45.935001;46.529999;44.971264;156171600;13.210000;13.280000;12.500000;12.880000;12.880000;280.540009;282.209991;280.329987;281.309998;263.340179
2019-03-18;46.450001;47.097500;46.447498;47.005001;45.430367;104879200;13.130000;13.800000;13.000000;13.100000;13.100000;281.549988;282.660004;281.299988;282.329987;264.295074
2019-03-19;47.087502;47.247501;46.480000;46.632500;45.070335;126585600;12.890000;13.770000;12.370000;13.560000;13.560000;283.510010;284.359985;281.410004;282.399994;264.360565
2019-03-20;46.557499;47.372501;46.182499;47.040001;45.464184;124140800;13.540000;14.300000;13.050000;13.910000;13.910000;282.160004;283.500000;280.320007;281.549988;263.564911
2019-03-21;47.505001;49.082500;47.452499;48.772499;47.138645;204136800;14.110000;14.560000;13.260000;13.630000;13.630000;280.640015;285.179993;280.589996;284.730011;266.541840
2019-03-22;48.834999;49.422501;47.695000;47.762501;46.162479;169630800;13.770000;17.520000;13.620000;16.480000;16.480000;283.220001;283.799988;279.179993;279.250000;261.411865
2019-03-25;47.877499;47.994999;46.650002;47.185001;45.604332;175381200;17.760000;17.850000;16.260000;16.330000;16.330000;278.869995;280.190002;277.640015;279.040009;261.215271
2019-03-26;47.915001;48.220001;46.145000;46.697498;45.133163;199202000;16.219999;16.299999;14.670000;14.680000;14.680000;280.989990;282.179993;279.559998;281.119995;263.162354
2019-03-27;47.187500;47.439999;46.637501;47.117500;45.539097;119393600;14.520000;16.709999;14.510000;15.150000;15.150000;281.109985;281.760010;277.929993;279.649994;261.786285
2019-03-28;47.237499;47.389999;46.882500;47.180000;45.599499;83121600;15.380000;15.620000;14.410000;14.430000;14.430000;280.350006;281.209991;279.070007;280.709991;262.778503
2019-03-29;47.457500;47.520000;47.134998;47.487499;45.896698;94256000;14.190000;14.430000;13.640000;13.710000;13.710000;282.390015;282.839996;281.140015;282.480011;264.435516
2019-04-01;47.910000;47.919998;47.095001;47.810001;46.208393;111448000;13.900000;14.010000;13.320000;13.400000;13.400000;284.700012;286.160004;284.399994;285.829987;267.571503
2019-04-02;47.772499;48.615002;47.762501;48.505001;46.880116;91062800;13.620000;13.680000;13.130000;13.360000;13.360000;286.040009;286.230011;285.089996;285.970001;267.702484
2019-04-03;48.312500;49.125000;48.287498;48.837502;47.201477;93087200;13.060000;14.270000;12.850000;13.740000;13.740000;287.320007;287.760010;285.750000;286.420013;268.123810
2019-04-04;48.697498;49.092499;48.285000;48.922501;47.283627;76457200;13.840000;14.030000;13.400000;13.580000;13.580000;286.779999;287.459991;286.010010;287.179993;268.835266
2019-04-05;49.112499;49.275002;48.982498;49.250000;47.600155;74106400;13.460000;13.470000;12.170000;12.820000;12.820000;287.920013;288.630005;287.600006;288.570007;270.136505
2019-04-08;49.105000;50.057499;49.084999;50.025002;48.349182;103526800;13.550000;13.770000;13.100000;13.180000;13.180000;288.100006;288.910004;287.369995;288.790009;270.342346
2019-04-09;50.080002;50.712502;49.807499;49.875000;48.204208;143072800;13.460000;14.390000;13.310000;14.280000;14.280000;287.720001;288.079987;286.700012;287.309998;268.956940
2019-04-10;49.669998;50.185001;49.544998;50.154999;48.474831;86781200;14.090000;14.290000;13.270000;13.300000;13.300000;287.769989;288.390015;287.309998;288.290009;269.874390
2019-04-11;50.212502;50.250000;49.610001;49.737499;48.071327;83603200;13.370000;13.580000;12.910000;13.020000;13.020000;288.829987;288.839996;287.579987;288.209991;269.799408
2019-04-12;49.799999;50.035000;49.052502;49.717499;48.051994;111042800;12.960000;12.960000;11.950000;12.010000;12.010000;290.000000;290.470001;288.260010;290.160004;271.624939
2019-04-15;49.645000;49.962502;49.502499;49.807499;48.138973;70146400;12.460000;13.140000;12.240000;12.320000;12.320000;290.239990;290.350006;289.079987;289.970001;271.447052
2019-04-16;49.865002;50.342499;49.639999;49.812500;48.143818;102785600;12.260000;12.470000;11.850000;12.180000;12.180000;290.950012;291.010010;289.500000;290.160004;271.624939
2019-04-17;49.884998;50.845001;49.652500;50.782501;49.081314;115627200;12.120000;13.020000;11.030000;12.600000;12.600000;291.399994;291.429993;288.989990;289.450012;270.960266
2019-04-18;50.779999;51.037498;50.630001;50.965000;49.257698;96783200;12.800000;13.120000;12.020000;12.090000;12.090000;290.100006;290.320007;288.660004;290.019989;271.493866
2019-04-22;50.707500;51.235001;50.584999;51.132500;49.419594;77758000;13.210000;13.360000;12.380000;12.420000;12.420000;289.170013;290.440002;289.070007;290.269989;271.727905
2019-04-23;51.107498;51.937500;50.974998;51.869999;50.132385;93292000;12.660000;12.690000;12.080000;12.280000;12.280000;290.679993;293.140015;290.420013;292.880005;274.171173
2019-04-24;51.840000;52.119999;51.762501;51.790001;50.055065;70162400;12.530000;13.230000;12.260000;13.140000;13.140000;292.790009;293.160004;292.070007;292.230011;273.562683
2019-04-25;51.707500;51.939999;51.279999;51.320000;49.600815;74172800;13.290000;14.300000;12.810000;13.250000;13.250000;292.119995;292.779999;290.730011;292.049988;273.394135
2019-04-26;51.224998;51.250000;50.529999;51.075001;49.364021;74596400;13.440000;13.620000;12.490000;12.730000;12.730000;292.100006;293.489990;291.239990;293.410004;274.667236
2019-04-29;51.099998;51.492500;50.965000;51.152500;49.438923;88818800;13.040000;13.270000;12.650000;13.110000;13.110000;293.510010;294.450012;293.410004;293.869995;275.097931
